date,AAPL,AMD,AMZN,AVGO,GOOGL,HYG,META,MSFT,MTUM,NVDA,QUAL,SMH,SPY,TLT,TSLA,USMV,UUP,VTV
2026-07-13,0.006310939222858858,-0.04212299805152253,0.008029678202122303,-0.03980301867426739,-0.013074617861873139,-0.002383517166942184,-0.018648916026568707,0.015294738983264056,-0.022189714313462616,-0.03521998340020871,-0.004733982126470471,-0.041585573476523474,-0.007656174850540931,-0.005919270738271143,-0.03188149815738972,0.00061372296729445,0.0038746253158310484,0.0007299437241650164
2026-07-14,-0.007721115748007379,0.025711539994650146,0.0007278635572653958,0.013175361852430179,0.019857621884558307,0.0020120291346781283,0.00656281529208913,-0.015499120378526965,0.0163048812993003,0.040632851776453593,0.002698429513604328,0.025084530179791065,0.00355064169730146,0.001310059703594657,0.0035970789214421206,-0.0096095118006424,-0.0038596705386513275,-0.0034645993103633588
2026-07-15,0.04014486379221993,-0.03464504782662825,0.030183041960898382,0.013286766267545769,0.03173766571699632,0.0016314668787265063,0.030663833058537815,0.02779727786697772,-0.022172867529893447,0.0033049902651376417,0.0025542672165788094,-0.01589175270467258,0.003963635929681075,0.0019028903136051323,-0.004341464113536642,-0.008154427517796714,-0.004931292450097158,-0.005077770262393977
2026-07-16,0.017587781993612772,-0.05329404585999309,-0.019885500434225545,-0.05029417326179331,-0.04437624006915575,-0.0001252707519161511,-0.02461437464787497,0.013826036185691448,-0.029615918917549888,-0.02400002872242646,0.003912650584217969,-0.036985689690940626,-0.005418617756386079,-0.00035617704281043494,-0.00861936310433542,0.010823196536196011,0.0031858461093059454,0.006299117580511382
2026-07-17,0.0014402172368908062,-0.01034054507632809,-0.010644698341695902,-0.009667580496069306,-0.021694968522032898,-0.0018796830880780657,-0.02788390296205223,-0.01815010181385157,-0.00435057284956486,-0.022131130535045007,-0.01264392503679157,-0.02177802500433157,-0.009897156017872222,0.0036811987299434357,-0.02613410035418373,-0.00545659213717542,-0.0003528662254055348,-0.0042949942373425865
2026-07-20,-0.02142383591993391,0.01575358521209891,0.011163733419575328,0.019766516612095275,0.015053198140839052,0.0003766639458857579,-0.0002477270897792705,0.02150732979277281,0.001820710110280066,0.0023174460152899368,-0.004268567019891978,0.00413272900273598,-0.0016143782471810253,-0.007453757119730509,-0.029592451218471427,-0.0010351809078742447,0.002117877377478372,-0.004451180382036846
2026-07-21,0.0035212601306020552,0.08114062544883693,-0.009760399967161826,0.022054147073000685,-0.013750369905294657,-0.00037652212357708326,-0.0031585942625343977,-0.011285452294400034,0.03912237564369869,0.019726458731385677,0.005485398856892143,0.04518368596499456,0.008341309298597777,-0.002741594665815583,0.025326690927467865,0.0005181663394591141,0.003170135770439897,0.007743756433290505
2026-07-22,-0.005644666001250687,0.014510634095001196,-0.010906875035172847,0.02667528475703418,-0.014575869467767011,-0.0016320813934784795,-0.025846157579935802,-0.01862974366480019,-0.0007632305506487524,0.02301126164771805,-0.003621732577993142,0.004845151300994166,-0.0011627413779321527,-0.0026298279959032778,-0.012983883580748534,-0.0031072298526700903,-0.0010533279416801156,0.0032474566126396986
2026-07-23,-0.012979820539962161,-0.02288489536570204,-0.0457014586990675,-0.010937215202723727,-0.07132620819602653,-0.0036468755095263594,-0.033595369514419327,-0.022442026195170772,-0.000827327062519867,-0.01556164807012217,-0.006165438301597215,-0.011483857052664526,-0.012349287272575782,-0.003235867191303532,-0.14523677416617442,-0.0014545391132305685,0.003866386645100528,0.00237076812776027
2026-07-24,0.03531672413627751,-0.032870703837618365,-0.006633583101364859,-0.02688100430645657,0.006452807304242247,0.0,-0.01800028639497009,0.0003145803337292197,-0.024173501727220215,-0.009197155678610791,0.0037499886971932295,-0.03271451648281709,0.0010160123647910968,0.0009619017029653953,-0.020832692956452514,0.008739947274541526,0.0007002961532798224,0.005276101423128843
2026-07-27,0.011681009513348384,-0.05172909161517647,-0.0031019827616639573,0.003403822128359657,0.021329811059824122,0.0005047511109048664,-0.002217791493143717,0.019386905446111324,-0.013251176220055672,-0.049941993879074276,0.0020755359684028196,-0.022523591998161563,0.0002165755636849287,0.006006015991534719,-0.012171349626078465,0.006188820241386228,0.0006998060817726692,0.0031671203271685933
2026-07-28,0.009408945533389002,-0.08148301059738983,-0.002290499938177426,-0.006027862719157451,0.02189493319708058,0.0018923479613646155,-0.0007746173008209567,0.01092261618510415,-0.03310944892214385,0.002544399847217882,0.005523392420934137,-0.03454564329364873,0.002394780651586048,0.005850800009034485,-0.005756415407379811,0.010353608152119165,-0.0006993166956958952,0.005727964394140361
2026-07-29,-0.005557412706758247,-0.055122955056418066,-0.0182361894773313,-0.027801833073632265,0.008989854945811171,-0.0022664314337762503,-0.0131443490099028,-0.007143759919297832,-0.03150664252153357,-0.03553119230079016,-0.0113522425620739,-0.047922914530263205,-0.015387473482586067,-0.016500526780552027,-0.029664308628561287,-0.0021306725819246752,-0.005598315179819013,-0.014305584837092766
2026-07-30,-0.014074993355015719,0.12997024259045054,0.0390470167299346,0.047310403616224184,-0.009058221734254301,0.0029025363753365507,-0.07954091839250976,0.15506739165511707,0.05531420462850489,0.026472285272951313,0.013612383089011137,0.06877954684344134,0.01676579949601198,-0.000603464173932089,0.03529766197629747,-0.005185583570341046,-0.009852240882964214,0.003366652520931712
2026-07-31,-0.07353858440208272,-0.019036281079341077,0.15320588778032107,0.0037128776170669564,0.06734400185679612,0.0001259036960883364,0.03279964327561391,0.030192821938052727,0.002744610751989729,0.029276081370092744,0.0018271933063178647,0.003024688827180544,0.007199809675054292,-0.006642578531842247,0.007641202217659959,0.000919909757297388,0.0010661225051959988,-0.0026752351312768763
2026-08-03,-0.017772135672998512,0.01783055940519218,0.04580603526208682,0.007578124271172104,0.04880240147375625,0.0027055218502216594,0.060228785073615176,0.04934151053480518,0.007309998558617581,0.029339972053043173,0.011034096699476414,0.009120663808806828,0.01424300656734756,0.0032959594930270786,0.03492816881091865,0.0034718302545808655,0.0,0.004773826171067919
2026-08-04,0.019642637836096544,0.0700313664071397,-0.023237715094833633,0.06610915011468887,0.011084009453113497,0.0030262139362147167,-0.0038966993613147594,0.010581411460949042,0.03833921191271639,0.025648485614655492,0.013935222609101405,0.05545777652155115,0.018029002715958642,0.007665152303669043,0.01636245575931672,0.01455174879439336,-0.0003549956994942649,0.01298640324519229
2026-08-05,0.005236336596166957,-0.0704424160072219,-0.017194215631067156,0.0002869598147519081,-0.04030189976684506,-0.0003772439360352209,0.001411737739220209,-0.010856147912626679,-0.010754731295822051,0.0343493379986608,0.0,-0.010439300231446125,-0.0019966020100066206,0.0021733974049249483,-0.01771809440172356,-0.00010024580884515633,-0.002485784630806842,0.0005360717317823838
2026-08-06,0.004533755277783991,0.014998467315454622,-0.001430347110176089,0.005474822013017633,-0.012912777267041098,-0.0007544831987849054,0.0019192636264193652,0.025437939328646575,-0.005839078309709422,-0.0010491548501886383,0.0006226899813559506,0.003124395688220316,-0.001597813044932006,-0.0057831880715829564,-0.006282037289245479,0.0031096153175034225,0.0035599993209864955,-0.0027680269689331904
2026-08-07,0.0029447910342259576,-0.012099438854038969,0.00815397466052481,0.017095851620877678,-0.0096436926248602,0.0018877769963261404,0.003729362740847675,0.00026008287542045316,0.003731686557342684,0.022695105237842794,0.0032004321322680607,0.019633289217022343,0.006115348472417681,0.0029084603452897984,0.02832281108985857,0.006200027465820268,-0.004256858352607029,0.004208275336681222
2026-08-10,-0.015332485243728322,-0.028550124567989665,0.013152088338200807,-0.012530427685555345,0.009088414275721046,-0.0016329135867255706,0.0047627215681407264,0.012140302810139891,-0.006465795786380069,-0.028621197847608748,0.000221556343732221,-0.022807686260658766,-0.00029741673673222557,-0.00845826958468221,0.006999873408422008,0.0020870510707653445,0.002493754741191845,0.0031652923257765586
2026-08-11,-0.010867469011185404,0.010137170522135586,-0.02092850300572191,-0.014962138767851352,-0.03837554632895135,0.0003773831480375911,0.007059793464132991,-0.0044461452724045,0.0033189801814490494,-0.00022984624709898593,-0.0026136776039794585,0.00618187193282016,-0.0031952597501651026,0.001584270596217685,0.005832908145854354,-0.000991753171726062,0.0,0.0014665444173358466
2026-08-12,-0.008723897642456846,0.018152271079885596,-0.0183273604720513,-7.20985874471669e-05,-0.0007561464545453589,0.0012577265617936817,-0.03383298787630218,-0.022587870511558972,0.020723923994067528,0.030298833737428144,0.001332458627095301,0.02077046858462639,0.0025046624297864195,-0.0009733792969137678,-0.015924965691680115,0.0003970344961778949,0.0021322450103922197,0.00417123211518966
2026-08-13,0.009958675816790663,0.00016569086836049074,-0.00804397600383,0.0042543434279123105,0.008208615054656532,0.002260986923104502,0.027848312683904197,0.00903684159579754,0.0041304856467125894,0.005399646274448999,0.007673522958335788,0.007335427221555779,0.006977455651952402,0.005845779578274479,0.0380140493976433,0.0059542137888610736,-0.0007092360717222412,0.003358565505209965
2026-08-14,0.002194794236790587,0.06496760781011401,-0.009353943124710828,-0.059427544527747345,-0.0013281334171028059,-0.0010026695873460723,-0.008605468123268123,-0.002978616125570266,0.0037337995770625465,-0.0006213909798140627,-0.005898390620176608,-0.002206660449048492,-0.0019797115463531245,-0.006659363813487751,0.006794910038403712,-0.0023676184932545086,-0.002484020371403717,0.002025947803987682
2026-08-17,-0.0011113534012042736,-0.016310609478241367,-0.005101832739500267,-0.001424966468636435,-0.005492898932390022,-0.0012544746296822007,-0.035398839954296824,-0.03037944449604746,0.015321131112066011,-0.0006662335798259811,-0.005357737666926821,0.010632506417143306,-0.004727366641364417,-0.008410489858243442,-0.008677363823985429,-0.007218389670374359,-0.0003557534210139046,-0.0036042023877111973
2026-08-18,0.014529279409058127,-0.042707480931941655,-0.007117926481727599,-0.0316744206808135,0.0005814494887728117,-0.0010049366101712032,-0.044466297160996704,0.002664708914413838,-0.031856458323660464,-0.023421133026656604,-0.0023594300306113425,-0.04090424948806892,-0.006755757074274671,0.0038107683059835917,-0.00716178238492593,0.0011951704717512168,0.0014234522290286211,-0.001632163364959749
2026-08-19,0.021933322000267097,-0.03709820738923664,0.02462896060980113,-0.04610523424650492,0.00151071272583847,0.0022632613573008165,0.004340953999494079,0.0055644226358424476,-0.019017968385272588,-0.009920851370134876,0.0011155733743466456,-0.015532647064116611,0.00209783741736147,0.016654282121715935,0.04230118504630487,0.007660209890327785,-0.009239525036289775,0.0027836232044695652
2026-08-20,-0.017454152112068244,0.006517683503764804,-0.021554360010767937,0.0042760641855841275,-0.011748652105159185,-0.0018818563029386892,-0.00036630257733039073,-0.004654530468367835,-0.002517390868831071,-0.003263428309640881,-0.009137521711552465,0.0030842928699570393,-0.008399893367440514,-0.008190822577626156,-0.01705966711572726,-0.006121065662731073,0.0010760648331626932,-0.007754988017194431
2026-08-21,-0.006263995393247401,0.008073123618425715,-0.005689825658748426,0.012141893367458856,0.012181890414259655,0.0006285645414005891,0.007456547270739078,0.004343752186226402,0.00019674241766520773,-0.00982248016076015,0.004138543213294987,-0.003963461134172341,0.0040912604472485015,-0.0035219095046445936,0.05137188948486271,0.005562781346717394,-0.00035830272076342595,0.005373202371153019
2026-08-24,0.0032002269754076718,-0.03486529318541998,0.01330086369122152,-0.02629936794780574,0.00939619568316985,0.001130397101727798,0.016584823990333897,0.00842233136012771,-0.015008083652781057,-0.029061128249296964,0.0025983416713686314,-0.024303193198895956,-0.0029384110198065194,0.00621567092815023,-0.03833427136104406,0.003358651848422989,0.0021505185219621303,0.0013251018544415682
2026-08-25,-0.0014178077160482694,0.049107811003352486,-0.003853969311243932,-0.005630559360753851,-0.003160405632474217,0.0027603830790701167,0.019730900283262853,0.009029147603226262,0.006021483018879836,0.021920603500928948,0.0012064533904341257,0.01649601267852474,0.003195937672779925,0.01102236030514292,0.003725426988085312,-0.0006891768734325066,-0.0007152557607251753,0.00039698429246626254
2026-08-26,0.011455367474878742,0.003652072345983859,-0.002987814244201914,-0.0032236192408057196,-0.014295607012993039,-0.00025013968372011863,0.010683320736567525,0.00947713844154241,0.005291025581380504,-0.015911754710582593,-0.0011157227287375004,-8.993521699474094e-05,0.0002220155779071309,-0.00203664305951734,-0.012648087582530332,0.0004926409040177937,0.00286327566846456,0.00017641230259846097
2026-08-27,0.003604958753321119,-0.008857794924257756,-0.01544486334918349,0.04485506445989884,-0.003947334232365041,-0.0003754954240156039,-0.00874794135862178,0.017507106648045223,0.0007566150866056276,0.0873795275466771,0.003484937689985035,0.031001996983000657,0.006552786111251541,-0.0020408913798588557,0.025996154195747634,0.004234370184672764,0.0,-0.0060838728196119796
2026-08-28,0.01627575132974779,-0.02326562725379,0.03968618794425893,-0.007401625495918829,0.017437262045876256,-0.0016276940223376446,0.012117044722708359,0.01677034764032892,-0.014857244085144217,-0.04574959589106331,-0.004363361352165085,-0.034712067449280126,-0.002269485222937795,-0.003007345761939284,-0.01707955694679375,-0.00235345641560758,0.0057102014560379555,-0.0007097079808171536
2026-08-31,-0.008914626195478559,0.01104002490802869,-0.02499719943397638,0.004202900721427705,-0.020889241240744538,0.0008778499458619304,-0.00982663659363825,-0.012151228547426784,0.0021687428347940685,0.014847141724795065,-0.004471872023232737,0.0063640498715868965,-0.002989520850009919,-0.004343648119223276,0.05505379844310032,-0.0021623867242233086,-0.00212915064913477,-0.0019529814715666394
2026-09-01,0.02613223487390992,-0.023602175051685492,-0.018670327789371055,-0.0017821560421121818,-0.012759750619967591,-0.0034645861528050936,0.01083263598727946,-0.012359832493516909,-0.012784646841009883,-0.015128165397036097,-0.007321847362207534,-0.020498417404016256,-0.0068704238054380085,-0.004075074249824118,-0.03223268236356913,-0.00394005033206124,0.0032005064919375936,-0.0039581915298623205
2026-09-02,-0.000522909067699362,-0.005548155771720742,0.0002353583831189443,-0.006600309699600682,0.006268319514482146,0.00012644925946170282,0.024734673664881024,-0.008382862523551915,0.0017537419078550442,0.03205482497444945,0.0018552350474192458,0.00964750018023297,0.004436902672253051,0.000977088053945252,0.002583654236838928,-0.0013844875973677562,-0.0014179017893243273,0.0064743566028497845
2026-09-03,0.010001231183714099,-0.0019690935572829193,0.015373747880732092,-0.02744795458096083,0.015899414220665653,0.001264043399691328,0.0300750912104224,0.026770233881280303,0.008012405111591514,0.0180027325885872,0.009304484526526213,0.0038511756874106684,0.01046841189654324,0.0014643410744459295,0.05422813036607077,0.008219391702002365,-0.005679795774894414,0.007142542851669376
2026-09-04,-0.025105848234065142,0.04693529351593129,-0.001506311858065601,0.0020718731850923877,-0.01110272366657461,-0.0006311756462711315,0.0099725337795733,-0.020426532992031676,0.01816836443747305,0.00836070775935327,-0.003938086710698618,0.02607679119856665,-0.0038542371465761782,0.0017058534198735043,-0.05922365978717725,-0.009920386318196917,0.0024990965459557035,-0.0024667322176669115
